"","loc_id","Protein.names","uniprot_accession.y","Gene.Names","Organism","sample","count","tissue","treatment","day"
"1906","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T037G",0,"G","OW","3"
"1907","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T038F",30,"F","OW","3"
"1908","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T038G",0,"G","OW","3"
"1909","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T039F",0,"F","OW","3"
"1910","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T039G",0,"G","OW","3"
"1911","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T040F",4774,"F","OW","3"
"1912","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T040G",0,"G","OW","3"
"1913","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T041F",0,"F","OW","3"
"1914","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T041G",0,"G","OW","3"
"1915","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T046F",44,"F","DO","3"
"1916","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T046G",7,"G","DO","3"
"1917","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T047G",7,"G","DO","3"
"1918","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T049F",2951,"F","DO","3"
"1919","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T049G",0,"G","DO","3"
"1920","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T051F",0,"F","DO","3"
"1921","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T051G",0,"G","DO","3"
"1922","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T052F",14,"F","DO","3"
"1923","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T052G",0,"G","DO","3"
"1924","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T055F",131,"F","DO","3"
"1925","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T055G",0,"G","DO","3"
"1926","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T056F",0,"F","DO","3"
"1927","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T056G",0,"G","DO","3"
"1928","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T057F",2657,"F","DO","3"
"1929","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T057G",8,"G","DO","3"
"1930","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T058F",758,"F","DO","3"
"1931","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T058G",0,"G","DO","3"
"1932","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T110F",4,"F","DO","3"
"1933","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T110G",0,"G","DO","3"
"1934","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T111F",0,"F","DO","3"
"1935","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T111G",0,"G","DO","3"
"1936","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T112F",1070,"F","DO","3"
"1937","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T112G",10,"G","DO","3"
"1938","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T118F",1555,"F","OA","3"
"1939","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T118G",0,"G","OA","3"
"1940","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T119F",6,"F","OA","3"
"1941","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T119G",0,"G","OA","3"
"1942","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T126F",1039,"F","control","3"
"1943","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T126G",9,"G","control","3"
"1944","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T127F",269,"F","control","3"
"1945","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T127G",0,"G","control","3"
"1946","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T128F",369,"F","control","3"
"1947","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T128G",0,"G","control","3"
"1948","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T129F",24,"F","control","3"
"1949","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T129G",0,"G","control","3"
"1950","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T130F",0,"F","control","3"
"1951","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T130G",0,"G","control","3"
"1952","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T131F",11,"F","control","3"
"1953","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T131G",0,"G","control","3"
"1954","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T132F",0,"F","control","3"
"1955","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T132G",5,"G","control","3"
"1956","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T133F",2001,"F","control","3"
"1957","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T133G",0,"G","control","3"
"1958","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T134F",0,"F","control","3"
"1959","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T134G",0,"G","control","3"
"1960","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T135F",0,"F","control","3"
"1961","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T135G",0,"G","control","3"
"1962","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T136F",145,"F","control","3"
"1963","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T136G",0,"G","control","3"
"1964","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T137F",90,"F","control","3"
"1965","LOC134711496","Foot protein 10","A0A223HCJ8",NA,"Mytilus californianus (California mussel)","T137G",10,"G","control","3"
"1966","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T001F",701,"F","control","0"
"1967","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T001FX",1847,"X","control","0"
"1968","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T001G",0,"G","control","0"
"1969","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T002F",0,"F","control","0"
"1970","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T002FX",572,"X","control","0"
"1971","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T002G",0,"G","control","0"
"1972","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T003F",866,"F","control","0"
"1973","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T003FX",1359,"X","control","0"
"1974","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T003G",0,"G","control","0"
"1975","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T004F",130,"F","control","0"
"1976","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T004FX",1540,"X","control","0"
"1977","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T004G",0,"G","control","0"
"1978","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T005F",55,"F","control","0"
"1979","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T005FX",1033,"X","control","0"
"1980","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T005G",0,"G","control","0"
"1981","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T006F",29,"F","control","0"
"1982","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T006FX",952,"X","control","0"
"1983","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T006G",0,"G","control","0"
"1984","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T007F",283,"F","control","0"
"1985","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T007FX",757,"X","control","0"
"1986","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T007G",0,"G","control","0"
"1987","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T008F",214,"F","control","0"
"1988","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T008FX",822,"X","control","0"
"1989","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T008G",0,"G","control","0"
"1990","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T009F",119,"F","control","0"
"1991","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T009FX",1614,"X","control","0"
"1992","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T009G",0,"G","control","0"
"1993","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T010F",532,"F","control","0"
"1994","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T010FX",1137,"X","control","0"
"1995","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T010G",0,"G","control","0"
"1996","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T011F",57,"F","control","0"
"1997","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T011FX",1658,"X","control","0"
"1998","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T011G",0,"G","control","0"
"1999","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T012F",231,"F","control","0"
"2000","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T012FX",2684,"X","control","0"
"2001","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T012G",0,"G","control","0"
"2002","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T014F",0,"F","OA","3"
"2003","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T014G",0,"G","OA","3"
"2004","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T015F",24,"F","OA","3"
"2005","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T015G",0,"G","OA","3"
"2006","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T016F",0,"F","OA","3"
"2007","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T016G",0,"G","OA","3"
"2008","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T017F",0,"F","OA","3"
"2009","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T017G",0,"G","OA","3"
"2010","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T019F",0,"F","OA","3"
"2011","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T019G",0,"G","OA","3"
"2012","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T021F",0,"F","OA","3"
"2013","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T021G",0,"G","OA","3"
"2014","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T023F",0,"F","OA","3"
"2015","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T023G",0,"G","OA","3"
"2016","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T025F",0,"F","OA","3"
"2017","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T025G",0,"G","OA","3"
"2018","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T026F",0,"F","OA","3"
"2019","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T026G",0,"G","OA","3"
"2020","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T027F",0,"F","OA","3"
"2021","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T027G",0,"G","OA","3"
"2022","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T029F",60,"F","OW","3"
"2023","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T029G",0,"G","OW","3"
"2024","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T030F",0,"F","OW","3"
"2025","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T030G",4,"G","OW","3"
"2026","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T031F",72,"F","OW","3"
"2027","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T031G",0,"G","OW","3"
"2028","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T033F",3,"F","OW","3"
"2029","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T033G",0,"G","OW","3"
"2030","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T034F",0,"F","OW","3"
"2031","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T034G",0,"G","OW","3"
"2032","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T035F",0,"F","OW","3"
"2033","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T035G",0,"G","OW","3"
"2034","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T036F",0,"F","OW","3"
"2035","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T036G",0,"G","OW","3"
"2036","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T037F",0,"F","OW","3"
"2037","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T037G",0,"G","OW","3"
"2038","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T038F",0,"F","OW","3"
"2039","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T038G",0,"G","OW","3"
"2040","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T039F",0,"F","OW","3"
"2041","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T039G",0,"G","OW","3"
"2042","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T040F",52,"F","OW","3"
"2043","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T040G",0,"G","OW","3"
"2044","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T041F",0,"F","OW","3"
"2045","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T041G",0,"G","OW","3"
"2046","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T046F",0,"F","DO","3"
"2047","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T046G",0,"G","DO","3"
"2048","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T047G",0,"G","DO","3"
"2049","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T049F",17,"F","DO","3"
"2050","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T049G",0,"G","DO","3"
"2051","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T051F",0,"F","DO","3"
"2052","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T051G",0,"G","DO","3"
"2053","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T052F",5,"F","DO","3"
"2054","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T052G",0,"G","DO","3"
"2055","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T055F",0,"F","DO","3"
"2056","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T055G",0,"G","DO","3"
"2057","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T056F",0,"F","DO","3"
"2058","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T056G",0,"G","DO","3"
"2059","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T057F",74,"F","DO","3"
"2060","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T057G",0,"G","DO","3"
"2061","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T058F",11,"F","DO","3"
"2062","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T058G",0,"G","DO","3"
"2063","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T110F",0,"F","DO","3"
"2064","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T110G",0,"G","DO","3"
"2065","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T111F",0,"F","DO","3"
"2066","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T111G",0,"G","DO","3"
"2067","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T112F",7,"F","DO","3"
"2068","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T112G",0,"G","DO","3"
"2069","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T118F",36,"F","OA","3"
"2070","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T118G",0,"G","OA","3"
"2071","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T119F",0,"F","OA","3"
"2072","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T119G",0,"G","OA","3"
"2073","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T126F",17,"F","control","3"
"2074","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T126G",0,"G","control","3"
"2075","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T127F",0,"F","control","3"
"2076","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T127G",0,"G","control","3"
"2077","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T128F",10,"F","control","3"
"2078","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T128G",0,"G","control","3"
"2079","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T129F",0,"F","control","3"
"2080","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T129G",0,"G","control","3"
"2081","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T130F",0,"F","control","3"
"2082","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T130G",0,"G","control","3"
"2083","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T131F",0,"F","control","3"
"2084","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T131G",8,"G","control","3"
"2085","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T132F",0,"F","control","3"
"2086","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T132G",0,"G","control","3"
"2087","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T133F",29,"F","control","3"
"2088","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T133G",0,"G","control","3"
"2089","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T134F",0,"F","control","3"
"2090","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T134G",3,"G","control","3"
"2091","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T135F",0,"F","control","3"
"2092","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T135G",0,"G","control","3"
"2093","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T136F",4,"F","control","3"
"2094","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T136G",0,"G","control","3"
"2095","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T137F",0,"F","control","3"
"2096","LOC134684175","Foot protein 17","A0A223HCQ3",NA,"Mytilus californianus (California mussel)","T137G",0,"G","control","3"
"2097","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T001F",9042,"F","control","0"
"2098","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T001FX",6930,"X","control","0"
"2099","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T001G",0,"G","control","0"
"2100","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T002F",892,"F","control","0"
"2101","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T002FX",6591,"X","control","0"
"2102","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T002G",0,"G","control","0"
"2103","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T003F",10202,"F","control","0"
"2104","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T003FX",6448,"X","control","0"
"2105","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T003G",5,"G","control","0"
"2106","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T004F",13349,"F","control","0"
"2107","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T004FX",10460,"X","control","0"
"2108","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T004G",0,"G","control","0"
"2109","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T005F",3437,"F","control","0"
"2110","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T005FX",2991,"X","control","0"
"2111","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T005G",0,"G","control","0"
"2112","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T006F",5207,"F","control","0"
"2113","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T006FX",4158,"X","control","0"
"2114","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T006G",0,"G","control","0"
"2115","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T007F",14580,"F","control","0"
"2116","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T007FX",2087,"X","control","0"
"2117","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T007G",0,"G","control","0"
"2118","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T008F",12342,"F","control","0"
"2119","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T008FX",5180,"X","control","0"
"2120","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T008G",0,"G","control","0"
"2121","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T009F",4241,"F","control","0"
"2122","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T009FX",3056,"X","control","0"
"2123","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T009G",0,"G","control","0"
"2124","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T010F",18324,"F","control","0"
"2125","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T010FX",8769,"X","control","0"
"2126","LOC134719757","Foot protein 2","Q1XBT7","fp-2","Mytilus edulis (Blue mussel)","T010G",0,"G","control","0"
